HEAD_0, HEAD_1, HEAD_2, HEAD_3
28.629999, 243.949997, -26040.000000, -17860.000000
29.090000, 243.820007, -26332.000000, -17741.000000
29.559999, 243.690002, -26627.000000, -17618.000000
30.020000, 243.559998, -26916.000000, -17495.000000
30.490000, 243.429993, -27204.000000, -17369.000000
30.950001, 243.300003, -27485.000000, -17243.000000
31.420000, 243.160004, -27768.000000, -17113.000000
31.879999, 243.020004, -28044.000000, -16984.000000
32.349998, 242.889999, -28322.000000, -16851.000000
32.810001, 242.750000, -28592.000000, -16719.000000
33.279999, 242.619995, -28866.000000, -16583.000000
33.740002, 242.479996, -29131.000000, -16447.000000
34.209999, 242.339996, -29398.000000, -16308.000000
34.669998, 242.199997, -29656.000000, -16170.000000
35.130001, 242.050003, -29909.000000, -16031.000000
35.599998, 241.910004, -30166.000000, -15887.000000
36.060001, 241.759995, -30415.000000, -15745.000000
36.520000, 241.619995, -30661.000000, -15602.000000
36.990002, 241.470001, -30909.000000, -15454.000000
37.450001, 241.309998, -31147.000000, -15308.000000
37.910000, 241.160004, -31385.000000, -15161.000000
38.380001, 241.020004, -31622.000000, -15010.000000
38.840000, 240.860001, -31850.000000, -14861.000000
39.299999, 240.699997, -32076.000000, -14711.000000
39.770000, 240.550003, -32298.000000, -14560.000000
40.230000, 240.389999, -32517.000000, -14408.000000
40.689999, 240.229996, -32732.000000, -14255.000000
41.160000, 240.059998, -32948.000000, -14099.000000
41.619999, 239.899994, -33157.000000, -13944.000000
42.080002, 239.729996, -33363.000000, -13788.000000
42.540001, 239.570007, -33564.000000, -13632.000000
43.000000, 239.399994, -33761.000000, -13476.000000
43.459999, 239.229996, -33955.000000, -13319.000000
43.919998, 239.050003, -34145.000000, -13161.000000
44.380001, 238.880005, -34331.000000, -13003.000000
44.840000, 238.699997, -34514.000000, -12844.000000
45.299999, 238.520004, -34691.000000, -12687.000000
45.759998, 238.339996, -34868.000000, -12527.000000
46.220001, 238.149994, -35040.000000, -12367.000000
46.680000, 237.960007, -35208.000000, -12207.000000
47.139999, 237.770004, -35373.000000, -12048.000000
47.590000, 237.580002, -35530.000000, -11891.000000
48.049999, 237.380005, -35687.000000, -11731.000000
48.520000, 237.179993, -35840.000000, -11571.000000
48.970001, 236.979996, -35986.000000, -11414.000000
49.430000, 236.770004, -36133.000000, -11253.000000
49.880001, 236.559998, -36273.000000, -11095.000000
50.340000, 236.350006, -36411.000000, -10936.000000
50.799999, 236.139999, -36544.000000, -10780.000000
51.259998, 235.919998, -36675.000000, -10622.000000
51.709999, 235.699997, -36800.000000, -10467.000000
52.169998, 235.470001, -36924.000000, -10309.000000
52.630001, 235.240005, -37043.000000, -10154.000000
53.080002, 235.009995, -37158.000000, -9999.000000
53.529999, 234.770004, -37269.000000, -9845.000000
53.980000, 234.520004, -37377.000000, -9691.000000
54.439999, 234.270004, -37482.000000, -9540.000000
54.889999, 234.020004, -37583.000000, -9389.000000
55.340000, 233.770004, -37681.000000, -9239.000000
55.799999, 233.500000, -37775.000000, -9091.000000
56.250000, 233.229996, -37867.000000, -8942.000000
56.700001, 232.960007, -37955.000000, -8794.000000
57.160000, 232.679993, -38040.000000, -8648.000000
57.599998, 232.389999, -38120.000000, -8505.000000
58.049999, 232.100006, -38199.000000, -8359.000000
58.500000, 231.800003, -38274.000000, -8220.000000
58.950001, 231.500000, -38347.000000, -8078.000000
59.400002, 231.190002, -38416.000000, -7941.000000
59.849998, 230.869995, -38484.000000, -7802.000000
60.299999, 230.539993, -38548.000000, -7667.000000
60.740002, 230.199997, -38609.000000, -7533.000000
61.189999, 229.860001, -38667.000000, -7400.000000
61.630001, 229.509995, -38723.000000, -7268.000000
62.080002, 229.139999, -38776.000000, -7138.000000
62.520000, 228.770004, -38826.000000, -7013.000000
62.959999, 228.389999, -38875.000000, -6886.000000
63.400002, 227.990005, -38921.000000, -6765.000000
63.840000, 227.589996, -38966.000000, -6642.000000
64.279999, 227.169998, -39008.000000, -6522.000000
64.720001, 226.740005, -39048.000000, -6404.000000
65.160004, 226.300003, -39086.000000, -6287.000000
65.589996, 225.850006, -39122.000000, -6171.000000
66.019997, 225.380005, -39155.000000, -6060.000000
66.459999, 224.899994, -39189.000000, -5948.000000
66.889999, 224.389999, -39219.000000, -5842.000000
67.320000, 223.880005, -39249.000000, -5737.000000
67.750000, 223.339996, -39277.000000, -5632.000000
68.180000, 222.789993, -39304.000000, -5530.000000
68.599998, 222.220001, -39329.000000, -5431.000000
69.019997, 221.630005, -39353.000000, -5334.000000
69.449997, 221.009995, -39376.000000, -5238.000000
69.870003, 220.369995, -39397.000000, -5143.000000
70.290001, 219.699997, -39419.000000, -5050.000000
70.699997, 219.020004, -39439.000000, -4961.000000
71.120003, 218.300003, -39459.000000, -4874.000000
71.519997, 217.550003, -39477.000000, -4791.000000
71.930000, 216.770004, -39495.000000, -4708.000000
72.339996, 215.960007, -39512.000000, -4627.000000
72.730003, 215.119995, -39529.000000, -4549.000000
73.129997, 214.229996, -39545.000000, -4472.000000
73.529999, 213.309998, -39560.000000, -4396.000000
73.919998, 212.339996, -39575.000000, -4324.000000
74.300003, 211.339996, -39590.000000, -4256.000000
74.690002, 210.279999, -39605.000000, -4188.000000
75.059998, 209.169998, -39620.000000, -4123.000000
75.440002, 208.009995, -39635.000000, -4059.000000
75.800003, 206.789993, -39649.000000, -4001.000000
76.160004, 205.509995, -39664.000000, -3943.000000
76.510002, 204.160004, -39678.000000, -3888.000000
76.860001, 202.759995, -39693.000000, -3831.000000
77.199997, 201.270004, -39707.000000, -3780.000000
77.519997, 199.710007, -39721.000000, -3731.000000
77.839996, 198.070007, -39736.000000, -3684.000000
78.160004, 196.339996, -39751.000000, -3638.000000
78.449997, 194.529999, -39766.000000, -3597.000000
78.739998, 192.630005, -39781.000000, -3558.000000
79.019997, 190.630005, -39797.000000, -3518.000000
79.279999, 188.529999, -39813.000000, -3485.000000
79.529999, 186.330002, -39829.000000, -3452.000000
79.769997, 184.029999, -39845.000000, -3421.000000
79.980003, 181.630005, -39861.000000, -3391.000000
80.180000, 179.130005, -39877.000000, -3366.000000
80.360001, 176.539993, -39894.000000, -3342.000000
80.519997, 173.850006, -39911.000000, -3317.000000
80.660004, 171.089996, -39927.000000, -3295.000000
80.779999, 168.229996, -39944.000000, -3276.000000
80.879997, 165.320007, -39961.000000, -3256.000000
80.949997, 162.350006, -39979.000000, -3242.000000
81.010002, 159.339996, -39996.000000, -3225.000000
81.029999, 156.300003, -40013.000000, -3214.000000
81.029999, 153.270004, -40030.000000, -3204.000000
81.010002, 150.229996, -40047.000000, -3197.000000
80.959999, 147.220001, -40064.000000, -3192.000000
80.889999, 144.240005, -40080.000000, -3191.000000
80.800003, 141.320007, -40097.000000, -3193.000000
80.680000, 138.460007, -40113.000000, -3199.000000
80.550003, 135.679993, -40128.000000, -3207.000000
80.379997, 132.979996, -40144.000000, -3223.000000
80.209999, 130.369995, -40158.000000, -3240.000000
80.010002, 127.860001, -40173.000000, -3266.000000
79.800003, 125.449997, -40186.000000, -3294.000000
79.559998, 123.129997, -40198.000000, -3328.000000
79.320000, 120.919998, -40209.000000, -3367.000000
79.050003, 118.800003, -40220.000000, -3414.000000
78.779999, 116.800003, -40229.000000, -3463.000000
78.500000, 114.879997, -40237.000000, -3517.000000
78.199997, 113.050003, -40244.000000, -3581.000000
77.889999, 111.309998, -40251.000000, -3646.000000
77.570000, 109.660004, -40257.000000, -3717.000000
77.239998, 108.089996, -40262.000000, -3793.000000
76.910004, 106.589996, -40265.000000, -3873.000000
76.559998, 105.169998, -40266.000000, -3959.000000
76.209999, 103.820000, -40265.000000, -4049.000000
75.849998, 102.529999, -40262.000000, -4145.000000
75.480003, 101.300003, -40258.000000, -4245.000000
75.120003, 100.129997, -40250.000000, -4348.000000
74.739998, 99.019997, -40241.000000, -4455.000000
74.360001, 97.949997, -40229.000000, -4568.000000
73.980003, 96.940002, -40216.000000, -4683.000000
73.589996, 95.970001, -40203.000000, -4802.000000
73.190002, 95.040001, -40187.000000, -4927.000000
72.800003, 94.150002, -40169.000000, -5052.000000
72.389999, 93.300003, -40147.000000, -5183.000000
71.989998, 92.480003, -40122.000000, -5315.000000
71.580002, 91.699997, -40094.000000, -5454.000000
71.169998, 90.949997, -40063.000000, -5592.000000
70.760002, 90.230003, -40029.000000, -5735.000000
70.339996, 89.529999, -39992.000000, -5880.000000
69.930000, 88.870003, -39953.000000, -6028.000000
69.510002, 88.230003, -39913.000000, -6181.000000
69.089996, 87.610001, -39869.000000, -6335.000000
68.660004, 87.010002, -39822.000000, -6491.000000
68.230003, 86.430000, -39771.000000, -6651.000000
67.809998, 85.879997, -39716.000000, -6810.000000
67.379997, 85.339996, -39658.000000, -6974.000000
66.949997, 84.820000, -39596.000000, -7139.000000
66.519997, 84.320000, -39530.000000, -7309.000000
66.089996, 83.830002, -39461.000000, -7477.000000
65.650002, 83.360001, -39390.000000, -7650.000000
65.220001, 82.910004, -39316.000000, -7822.000000
64.779999, 82.459999, -39238.000000, -7998.000000
64.339996, 82.029999, -39155.000000, -8175.000000
63.900002, 81.610001, -39068.000000, -8357.000000
63.459999, 81.199997, -38977.000000, -8536.000000
63.020000, 80.809998, -38883.000000, -8715.000000
62.580002, 80.430000, -38784.000000, -8900.000000
62.130001, 80.050003, -38681.000000, -9085.000000
61.700001, 79.690002, -38577.000000, -9268.000000
61.250000, 79.339996, -38468.000000, -9456.000000
60.799999, 78.989998, -38355.000000, -9645.000000
60.360001, 78.650002, -38238.000000, -9834.000000
59.910000, 78.320000, -38115.000000, -10026.000000
59.459999, 78.000000, -37990.000000, -10216.000000
59.020000, 77.690002, -37860.000000, -10406.000000
58.560001, 77.379997, -37725.000000, -10600.000000
58.119999, 77.089996, -37588.000000, -10791.000000
57.660000, 76.790001, -37446.000000, -10987.000000
57.220001, 76.500000, -37302.000000, -11181.000000
56.770000, 76.220001, -37151.000000, -11377.000000
56.310001, 75.949997, -36997.000000, -11573.000000
55.860001, 75.680000, -36839.000000, -11770.000000
55.410000, 75.410004, -36677.000000, -11966.000000
54.950001, 75.160004, -36510.000000, -12163.000000
54.500000, 74.910004, -36340.000000, -12359.000000
54.049999, 74.660004, -36166.000000, -12555.000000
53.590000, 74.410004, -35988.000000, -12753.000000
53.139999, 74.169998, -35807.000000, -12951.000000
52.689999, 73.940002, -35621.000000, -13148.000000
52.230000, 73.699997, -35428.000000, -13348.000000
51.770000, 73.480003, -35234.000000, -13545.000000
51.320000, 73.260002, -35036.000000, -13741.000000
50.860001, 73.040001, -34831.000000, -13940.000000
50.410000, 72.820000, -34625.000000, -14136.000000
49.950001, 72.610001, -34412.000000, -14334.000000
49.490002, 72.400002, -34198.000000, -14530.000000
49.029999, 72.199997, -33977.000000, -14729.000000
48.580002, 71.989998, -33755.000000, -14924.000000
48.119999, 71.790001, -33526.000000, -15121.000000
47.660000, 71.589996, -33293.000000, -15318.000000
47.200001, 71.400002, -33060.000000, -15511.000000
46.740002, 71.209999, -32819.000000, -15706.000000
46.279999, 71.019997, -32574.000000, -15900.000000
45.820000, 70.839996, -32325.000000, -16095.000000
45.360001, 70.650002, -32072.000000, -16290.000000
44.900002, 70.470001, -31815.000000, -16483.000000
44.450001, 70.290001, -31558.000000, -16673.000000
43.980000, 70.120003, -31294.000000, -16864.000000
43.520000, 69.940002, -31024.000000, -17055.000000
43.060001, 69.769997, -30751.000000, -17244.000000
42.599998, 69.599998, -30474.000000, -17433.000000
42.139999, 69.430000, -30192.000000, -17620.000000
41.680000, 69.269997, -29907.000000, -17808.000000
41.209999, 69.099998, -29613.000000, -17998.000000
40.750000, 68.940002, -29320.000000, -18184.000000
40.290001, 68.769997, -29022.000000, -18368.000000
39.830002, 68.620003, -28721.000000, -18550.000000
39.369999, 68.459999, -28415.000000, -18732.000000
38.910000, 68.300003, -28105.000000, -18911.000000
38.439999, 68.150002, -27786.000000, -19092.000000
37.980000, 68.000000, -27468.000000, -19270.000000
37.520000, 67.839996, -27146.000000, -19447.000000
37.049999, 67.699997, -26820.000000, -19623.000000
36.590000, 67.550003, -26484.000000, -19800.000000
36.130001, 67.410004, -26150.000000, -19972.000000
35.660000, 67.260002, -25811.000000, -20142.000000
35.200001, 67.110001, -25463.000000, -20312.000000
34.730000, 66.970001, -25116.000000, -20478.000000
34.270000, 66.830002, -24760.000000, -20645.000000
33.799999, 66.690002, -24405.000000, -20808.000000
33.340000, 66.550003, -24045.000000, -20970.000000
32.880001, 66.410004, -23676.000000, -21133.000000
32.410000, 66.269997, -23309.000000, -21290.000000
31.950001, 66.129997, -22931.000000, -21447.000000
31.480000, 66.000000, -22556.000000, -21599.000000
31.020000, 65.870003, -22171.000000, -21751.000000
30.549999, 65.730003, -21789.000000, -21897.000000
30.090000, 65.599998, -21396.000000, -22044.000000
29.629999, 65.470001, -21004.000000, -22188.000000
29.160000, 65.339996, -20602.000000, -22332.000000
28.700001, 65.209999, -20202.000000, -22469.000000
28.230000, 65.080002, -19793.000000, -22606.000000
27.760000, 64.949997, -19380.000000, -22739.000000
27.299999, 64.830002, -18971.000000, -22867.000000
26.830000, 64.699997, -18551.000000, -22993.000000
26.360001, 64.580002, -18128.000000, -23116.000000
25.900000, 64.449997, -17708.000000, -23234.000000
25.430000, 64.330002, -17274.000000, -23353.000000
24.959999, 64.199997, -16839.000000, -23467.000000
24.500000, 64.080002, -16407.000000, -23575.000000
24.030001, 63.959999, -15966.000000, -23682.000000
23.559999, 63.840000, -15522.000000, -23784.000000
23.100000, 63.720001, -15083.000000, -23880.000000
22.629999, 63.590000, -14633.000000, -23974.000000
22.160000, 63.480000, -14181.000000, -24063.000000
21.700001, 63.360001, -13731.000000, -24149.000000
21.230000, 63.240002, -13270.000000, -24232.000000
20.770000, 63.119999, -12806.000000, -24310.000000
20.299999, 63.000000, -12342.000000, -24383.000000
19.840000, 62.880001, -11884.000000, -24451.000000
19.370001, 62.770000, -11416.000000, -24515.000000
18.900000, 62.660000, -10946.000000, -24574.000000
18.430000, 62.540001, -10475.000000, -24628.000000
17.959999, 62.419998, -10002.000000, -24678.000000
17.500000, 62.299999, -9531.000000, -24723.000000
17.030001, 62.200001, -9051.000000, -24764.000000
16.559999, 62.080002, -8571.000000, -24799.000000
16.090000, 61.970001, -8091.000000, -24829.000000
15.630000, 61.849998, -7611.000000, -24854.000000
15.160000, 61.740002, -7138.000000, -24873.000000
14.700000, 61.630001, -6657.000000, -24888.000000
14.230000, 61.520000, -6176.000000, -24897.000000
13.760000, 61.410000, -5692.000000, -24901.000000
13.290000, 61.299999, -5205.000000, -24900.000000
12.820000, 61.180000, -4720.000000, -24893.000000
12.360000, 61.070000, -4244.000000, -24882.000000
11.890000, 60.959999, -3762.000000, -24865.000000
11.420000, 60.849998, -3281.000000, -24842.000000
10.950000, 60.740002, -2801.000000, -24815.000000
10.480000, 60.630001, -2323.000000, -24782.000000
10.020000, 60.520000, -1845.000000, -24743.000000
9.550000, 60.410000, -1364.000000, -24698.000000
9.080000, 60.299999, -885.000000, -24648.000000
8.620000, 60.200001, -417.000000, -24594.000000
8.150000, 60.090000, 54.000000, -24534.000000
7.680000, 59.980000, 524.000000, -24469.000000
7.210000, 59.869999, 992.000000, -24399.000000
6.740000, 59.759998, 1456.000000, -24324.000000
6.270000, 59.650002, 1917.000000, -24244.000000
5.800000, 59.549999, 2378.000000, -24158.000000
5.340000, 59.439999, 2838.000000, -24066.000000
4.880000, 59.330002, 3286.000000, -23970.000000
4.410000, 59.220001, 3737.000000, -23869.000000
3.940000, 59.110001, 4184.000000, -23764.000000
3.470000, 59.009998, 4627.000000, -23655.000000
3.000000, 58.900002, 5065.000000, -23540.000000
2.530000, 58.790001, 5499.000000, -23422.000000
2.060000, 58.680000, 5928.000000, -23299.000000
1.590000, 58.580002, 6357.000000, -23170.000000
1.130000, 58.470001, 6773.000000, -23037.000000
0.660000, 58.360001, 7192.000000, -22900.000000
0.200000, 58.259998, 7604.000000, -22759.000000
-0.260000, 58.150002, 8012.000000, -22615.000000
-0.730000, 58.040001, 8413.000000, -22468.000000
-1.200000, 57.930000, 8809.000000, -22317.000000
-1.670000, 57.830002, 9200.000000, -22164.000000
-2.140000, 57.720001, 9586.000000, -22005.000000
-2.600000, 57.610001, 9961.000000, -21843.000000
-3.070000, 57.509998, 10337.000000, -21678.000000
-3.540000, 57.400002, 10707.000000, -21509.000000
-4.010000, 57.290001, 11070.000000, -21338.000000
-4.470000, 57.180000, 11427.000000, -21166.000000
-4.940000, 57.080002, 11778.000000, -20992.000000
-5.400000, 56.970001, 12116.000000, -20818.000000
-5.870000, 56.860001, 12455.000000, -20639.000000
-6.340000, 56.750000, 12787.000000, -20455.000000
-6.810000, 56.639999, 13113.000000, -20268.000000
-7.280000, 56.529999, 13433.000000, -20081.000000
-7.750000, 56.430000, 13747.000000, -19893.000000
-8.210000, 56.320000, 14049.000000, -19708.000000
-8.680000, 56.209999, 14350.000000, -19518.000000
-9.150000, 56.099998, 14644.000000, -19328.000000
-9.610000, 55.990002, 14932.000000, -19137.000000
-10.080000, 55.880001, 15213.000000, -18945.000000
